,Satkhira,May,12,0.035,0.012,0.012,0.012,0.012,0.023,0.023,0.023,0.047,0.035,0.023,0.023,0.023,0.023,0.012,0.012,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.105,0.023,0.152,0.035,0.035,0.105,0.047,0.012,0.012,0.012,0.023,0.023,0.035,0.012,0.023,0.012,0.023,0.023,0.023,0.012,0.035,0.023,0.012,0.012,0.012,0.012,0.012,0.035,0.012,0.012,0.012,0.012,0.012,0.023,0.141,0.012,0.012,0.023,0.093,0.012,0.128,0.163,0.012,0.128,0.082,0.163,0.035,0.035,0.012,0.175,0.175,0.128,0.163,0.175,0.163,0.175,0.128,0.163,0.012,0.058,0.012,0.035,0.093,0.058,0.058,0.07,0.163,0.152,0.035,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.035,0.035,0.035,0.023,0.023,0.035,0.035,0.012,0.035,0.012,0.012,0.023,0.023,0.012,0.047,0.023,0.035,0.058,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,May,13,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.012,0.035,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,4.977,3.642,0.995,1.007,4.871,4.953,4.801,4.906,5.211,4.871,4.602,4.59,4.649,4.438,3.747,4.953,5.211,4.836,3.454,4.063,5.211,4.625,3.958,3.712,1.265,4.895,4.403,4.485,4.918,4.824,5.164,3.021,4.145,3.232,4.016,4.813,3.642,3.794,4.871,4.883,5.422,5.047,4.742,4.415,4.438,4.906,5.234,4.52,4.578,1.522,1.183,1.112,4.391,4.625,5.176,3.724,3.993,0.703,1.194,5.047,2.553,3.267,4.545,3.986,3.1,1.818,3.939,5,4.79,3.566,4.289,4.662,1.55,5.198,3.578,5.152,5.524,5.07,5.326,5.42,5.047,5.804,5.478,5.058,4.324,4.242,2.133,1.748,3.846,5.047,4.312,4.138,0.862,4.452,4.452,1.795,3.485,3.357,4.814,4.86,4.72,1.189,1.55,2.238,3.24,4.476,5.28,4.639,4.953,4.441,5.385,2.331,4.487,3.671,2.576,4.79,4.988,4.615,4.674,4.394,4.639,1.48,3.811,0.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,June,0,0.012,0.035,0.035,0.023,0.023,0.023,0.035,0.035,0.023,0.023,0.023,0.035,0.035,0.035,0.012,0.035,0.035,0.012,0.012,0.023,0.023,0.047,0.047,0.082,0.059,0.035,0.047,0.023,0.375,0.035,**,0.012,0.012,0.012,0.012,0.012,0.023,0.035,0.035,0.035,0.129,0.023,0.047,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.035,0.012,0.012,0.012,0.012,0.023,0.023,0.012,0.012,0.035,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.012,0.035,0.058,0.058,0.058,0.035,0.035,0.012,0.012,0.012,0.047,0.047,0.047,0.023,0.023,0.023,0.023,0.023,0.023,0.035,0.023,0.035,0.023,0.023,0.035,0.047,0.035,0.035,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,June,1,0.105,0.141,0.141,0.094,0.094,0.105,0.129,0.176,0.129,0.164,0.211,0.199,0.152,0.094,0.07,0.094,0.059,0.105,0.012,0.094,0.117,0.047,0.094,0.187,0.129,0.129,0.129,0.269,0.269,0.234,**,0.117,0.141,0.152,0.082,0.129,0.152,0.211,0.176,0.152,0.023,0.07,0.293,0.07,0.012,0.07,0.094,0.059,0.012,0.012,0.176,0.082,0.164,0.164,0.117,0.105,0.164,0.094,0.105,0.129,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,0.082,0.093,0.152,0.152,0.163,0.152,0.152,0.047,0.035,0.035,0.152,0.152,0.152,0.128,0.117,0.082,0.07,0.07,0.07,0.163,0.093,0.128,0.128,0.093,0.128,0.21,0.163,0.21,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,June,2,0.152,0.234,0.222,0.129,0.152,0.141,0.398,0.468,0.445,0.304,0.386,0.363,0.363,0.363,0.117,0.141,0.246,0.234,0.129,0.211,0.222,0.375,0.316,0.187,0.246,0.34,0.328,0.2,0.316,0.258,**,0.141,0.328,0.351,0.176,0.222,0.222,0.34,0.199,0.211,0.293,0.059,0.059,0.082,0.059,0.117,0.176,0.211,0.047,0.047,0.316,0.34,0.34,0.34,0.222,0.222,0.316,0.164,0.129,0.199,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117,0.117,0.14,0.117,0.198,0.233,0.117,0.117,0.163,0.082,0.082,0.291,0.28,0.28,0.233,0.14,0.245,0.105,0.245,0.128,0.163,0.082,0.361,0.221,0.221,0.338,0.361,0.326,0.361,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,June,3,0.281,0.141,0.234,0.445,0.363,0.363,0.316,0.281,0.585,0.468,0.492,0.48,0.457,0.433,0.105,0.457,0.386,0.269,0.316,0.48,0.304,0.199,0.433,0.187,0.445,0.504,0.504,0.164,0.41,0.48,**,0.433,0.504,0.621,0.363,0.258,0.34,0.515,0.211,0.457,0.504,0.047,0.047,0.152,0.164,0.211,0.316,0.141,0.07,0.105,0.222,0.585,0.363,0.363,0.363,0.363,0.386,0.199,0.152,0.316,0.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,0.152,0.233,0.361,0.524,0.315,0.186,0.291,0.233,0.152,0.152,0.408,0.361,0.361,0.152,0.128,0.256,0.117,0.315,0.315,0.291,0.198,0.338,0.117,0.245,0.385,0.536,0.466,0.629,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,June,4,0.562,0.258,0.316,0.222,0.574,0.597,0.363,0.351,0.703,0.597,0.621,0.609,0.644,0.621,0.187,0.55,0.539,0.328,0.457,0.457,0.012,0.129,0.621,0.726,0.504,0.632,0.621,0.035,0.504,0.597,**,0.468,0.644,0.656,0.316,0.269,0.386,0.621,0.363,0.574,0.597,0.433,0.082,0.152,0.082,0.504,0.515,0.117,0.082,0.222,0.164,0.351,0.41,0.41,0.539,0.539,0.445,0.199,0.351,0.281,0.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,0.221,0.245,0.385,0.49,0.455,0.559,0.478,0.361,0.28,0.233,0.49,0.478,0.524,0.163,0.245,0.291,0.128,0.385,0.28,0.303,0.221,0.268,0.559,0.431,0.245,0.618,0.676,0.653,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,June,5,0.644,0.234,0.644,0.012,0.48,0.621,0.386,0.422,0.667,0.574,0.679,0.667,0.679,0.644,0.562,0.597,0.609,0.34,0.55,0.539,0.129,0.316,0.574,0.703,0.351,0.738,0.55,0.047,0.433,0.55,**,0.621,0.679,0.714,0.199,0.504,0.433,0.422,0.234,0.667,0.222,0.363,0.012,0.152,0.761,0.293,0.562,0.07,0.117,0.199,0.199,0.105,0.363,0.363,0.796,0.796,0.41,0.211,0.281,0.328,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128,0.35,0.268,0.501,0.478,0.361,0.641,0.606,0.513,0.455,0.28,0.711,0.548,0.641,0.117,0.105,0.385,0.221,0.501,0.256,0.338,0.35,0.478,0.315,0.315,0.781,0.455,0.769,0.128,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,June,6,0.679,0.012,0.714,0.012,0.492,0.55,0.433,0.48,0.527,0.55,0.726,0.691,0.609,0.667,0.363,0.691,0.597,0.386,0.597,0.574,0.269,0.878,0.445,0.855,0.808,0.796,0.527,0.082,0.468,0.269,**,0.808,0.714,0.738,0.141,0.164,0.211,0.714,0.738,0.749,0.246,0.129,0.152,0.199,0.293,0.129,0.468,0.246,0.094,0.222,0.176,0.117,0.269,0.269,0.785,0.785,0.504,0.363,0.304,0.234,0.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,0.373,0.326,0.583,0.618,0.548,0.664,0.548,0.548,0.571,0.42,0.711,0.594,0.688,0.163,0.186,0.536,0.012,0.548,0.28,0.42,0.431,0.758,0.198,0.233,0.769,0.711,0.828,0.245,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,June,7,0.679,0.117,0.703,0.012,0.34,0.082,0.246,0.328,0.667,0.304,0.363,0.609,0.539,0.644,0.375,0.609,0.55,0.304,0.667,0.375,0.211,0.644,0.468,0.703,0.726,0.714,0.433,0.105,0.55,0.047,**,0.656,0.667,0.691,0.129,0.117,0.281,0.761,0.714,0.761,0.738,0.304,0.117,0.246,0.386,0.07,0.422,0.234,0.222,0.199,0.234,0.246,0.679,0.679,0.761,0.761,0.574,0.433,0.351,0.07,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.256,0.245,0.524,0.653,0.49,0.699,0.291,0.513,0.653,0.117,0.35,0.583,0.594,0.175,0.21,0.478,0.047,0.466,0.245,0.35,0.315,0.746,0.163,0.163,0.711,0.851,0.781,0.268,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,June,8,0.585,0.012,0.562,0.012,0.176,0.141,0.129,0.375,0.504,0.246,0.574,0.351,0.433,0.211,0.34,0.562,0.457,0.34,0.644,0.375,0.316,0.234,0.656,0.211,0.656,0.644,0.293,0.129,0.281,0.515,**,0.41,0.644,0.667,0.691,0.234,0.246,0.504,0.269,0.714,0.504,0.48,0.105,0.035,0.094,0.316,0.644,0.023,0.187,0.199,0.246,0.246,0.176,0.176,0.679,0.679,0.656,0.082,0.55,0.059,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221,0.245,0.198,0.606,0.559,0.338,0.478,0.291,0.408,0.513,0.128,0.315,0.478,0.548,0.152,0.501,0.373,0.082,0.361,0.152,0.152,0.198,0.688,0.245,0.14,0.268,0.303,0.559,0.245,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,June,9,0.433,0.035,0.422,0.012,0.012,0.176,0.152,0.105,0.375,0.176,0.445,0.422,0.422,0.141,0.304,0.293,0.363,0.328,0.574,0.269,0.187,0.082,0.55,0.222,0.492,0.48,0.258,0.129,0.398,0.562,**,0.504,0.457,0.504,0.597,0.211,0.211,0.445,0.527,0.468,0.398,0.55,0.07,0.176,0.117,0.562,0.105,0.047,0.094,0.152,0.164,0.621,0.164,0.164,0.55,0.55,0.55,0.059,0.234,0.258,0.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.105,0.117,0.478,0.198,0.128,0.291,0.256,0.245,0.478,0.256,0.198,0.396,0.268,0.163,0.198,0.303,0.117,0.035,0.221,0.198,0.221,0.571,0.256,0.559,0.198,0.105,0.21,0.175,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,June,10,0.316,0.059,0.281,0.012,0.012,0.234,0.129,0.047,0.176,0.152,0.293,0.094,0.129,0.129,0.129,0.281,0.293,0.246,0.492,0.176,0.129,0.141,0.105,0.246,0.211,0.269,0.176,0.176,0.012,0.222,**,0.211,0.269,0.293,0.164,0.199,0.105,0.293,0.211,0.187,0.211,0.199,0.129,0.105,0.082,0.176,0.141,0.07,0.082,0.199,0.375,0.023,0.351,0.351,3.923,0.41,0.363,0.035,0.258,0.152,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117,0.105,0.082,0.268,0.326,0.152,0.233,0.163,0.186,0.361,0.14,0.221,0.268,0.233,0.128,0.14,0.21,0.07,0.233,0.21,0.163,0.163,0.42,0.186,0.524,0.117,0.093,0.105,0.035,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,June,11,0.141,0.023,0.105,0.012,0.012,0.059,0.035,0.094,0.105,0.094,0.105,0.152,0.117,0.094,0.082,0.152,0.152,0.094,0.246,0.105,0.152,0.199,0.152,0.187,0.152,0.176,0.129,0.129,0.012,0.059,**,0.059,0.012,0.129,0.187,0.117,0.035,0.012,0.164,0.129,0.129,0.129,0.059,0.082,0.059,0.164,0.035,0.023,0.035,0.222,0.222,0.047,0.234,0.234,0.199,0.199,0.246,0.035,0.012,0.105,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.058,0.07,0.14,0.152,0.117,0.14,0.14,0.128,0.198,0.14,0.117,0.128,0.128,0.082,0.093,0.07,0.047,0.117,0.117,0.058,0.058,0.28,0.128,0.361,0.14,0.152,0.117,0.023,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,June,12,0.141,0.012,0.035,0.07,0.012,0.012,0.012,0.023,0.012,0.023,0.023,0.023,0.047,0.047,0.047,0.035,0.035,0.023,0.059,0.574,0.012,0.047,0.047,0.047,0.047,0.047,0.07,0.035,0.012,0.012,**,0.059,0.012,0.012,0.059,0.035,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.047,0.012,0.012,0.012,0.012,0.012,0.176,0.059,0.035,0.07,0.07,0.059,0.059,0.082,0.012,0.012,0.047,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.035,0.035,0.023,0.035,0.035,0.012,0.105,0.14,0.082,0.035,0.035,0.012,0.023,0.012,0.012,0.012,0.023,0.035,0.035,0.023,0.035,0.012,0.047,0.035,0.047,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,June,13,0.035,0.012,0.012,0.047,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,**,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.035,0.023,0.035,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,4.766,1.323,4.426,1.112,2.752,3.115,2.775,3.197,4.93,3.689,4.953,4.707,4.637,4.133,2.705,4.508,4.333,3.021,4.766,4.262,2.096,3.349,4.52,4.555,4.836,5.515,4.075,1.535,4.052,3.852,**,4.508,5.094,5.55,3.126,2.482,2.67,4.895,3.864,5.129,4.016,2.81,1.194,1.522,2.143,2.646,3.513,1.276,1.077,1.979,2.6,2.822,3.607,3.607,9.016,5.504,4.731,1.909,2.763,2.225,4.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.643,2.098,2.098,4.219,4.441,3.403,4.242,3.392,3.497,3.951,2.11,4.056,4.359,4.487,1.713,2.11,3.275,1.061,3.333,2.343,2.681,2.389,5.117,2.564,3.368,4.161,4.499,5.058,3.03,1.946,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,July,0,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.023,0.012,0.012,0.012,0.012,0.035,0.035,0.012,0.047,0.023,0.023,0.047,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,July,1,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.164,0.023,0.023,0.035,0.035,0.023,0.023,0.012,0.082,0.023,0.023,0.023,0.035,0.023,0.023,0.035,0.023,0.012,0.012,0.023,0.023,0.035,0.035,0.023,0.023,0.012,0.012,0.023,0.012,0.012,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,0.152,0.047,0.14,0.128,0.117,0.117,0.128,0.163,0.21,0.128,0.233,0.128,0.152,0.186,0.07,0.105,0.093,0.07,0.082,0.117,0.128,0.117,0.093,0.117,0.117,0.093,0.14,0.152,0.163,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,July,2,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.141,0.164,0.152,0.164,0.082,0.059,0.105,0.023,0.152,0.105,0.105,0.07,0.082,0.105,0.023,0.129,0.117,0.105,0.012,0.176,0.141,0.094,0.105,0.07,0.105,0.012,0.059,0.047,0.059,0.082,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,0.221,0.268,0.221,0.198,0.233,0.233,0.256,0.338,0.338,0.198,0.373,0.198,0.315,0.326,0.315,0.315,0.291,0.245,0.28,0.245,0.338,0.361,0.186,0.198,0.198,0.233,0.245,0.303,0.326,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,July,3,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.222,0.246,0.199,0.222,0.152,0.07,0.082,0.07,0.316,0.222,0.152,0.211,0.234,0.222,0.234,0.199,0.316,0.199,0.211,0.152,0.328,0.246,0.363,0.316,0.07,0.012,0.234,0.363,0.117,0.152,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,0.385,0.455,0.385,0.478,0.478,0.455,0.175,0.408,0.175,0.478,0.361,0.361,0.431,0.536,0.466,0.385,0.35,0.35,0.373,0.408,0.361,0.478,0.49,0.315,0.28,0.431,0.361,0.42,0.42,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,July,4,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.34,0.386,0.316,0.386,0.141,0.094,0.094,0.117,0.351,0.246,0.222,0.375,0.433,0.316,0.328,0.386,0.515,0.234,0.386,0.07,0.457,0.351,0.492,0.457,0.351,0.059,0.632,0.515,0.141,0.316,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.466,0.315,0.583,0.478,0.816,0.618,0.571,0.361,0.478,0.245,0.303,0.478,0.571,0.594,0.594,0.571,0.455,0.408,0.373,0.466,0.501,0.594,0.606,0.361,0.268,0.618,0.501,0.571,0.571,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,July,5,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.398,0.152,0.41,0.281,0.48,0.281,0.105,0.515,0.269,0.316,0.316,0.34,0.621,0.199,0.445,0.222,0.585,0.328,0.597,0.281,0.679,0.457,0.761,0.609,0.433,0.07,0.504,0.714,0.34,0.41,0.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,0.35,0.012,0.758,0.664,0.385,0.478,0.594,0.478,0.42,0.303,0.338,0.664,0.711,0.688,0.641,0.152,0.478,0.466,0.408,0.431,0.49,0.536,0.478,0.245,0.315,0.35,0.664,0.664,0.664,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,July,6,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.398,0.269,0.41,0.48,0.41,0.258,0.117,0.351,0.34,0.258,0.34,0.386,0.562,0.375,0.433,0.667,0.714,0.363,0.644,0.48,0.703,0.55,0.703,0.621,0.504,0.094,0.749,0.621,0.386,0.433,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.699,0.035,0.769,0.816,0.128,0.828,0.455,0.466,0.245,0.245,0.303,0.711,0.664,0.781,0.513,0.245,0.536,0.42,0.361,0.256,0.221,0.152,0.186,0.361,0.361,0.641,0.688,0.688,0.699,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,July,7,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.012,0.269,0.211,0.386,0.258,0.281,0.164,0.363,0.363,0.351,0.433,0.749,0.258,0.351,0.55,0.749,0.738,0.328,0.808,0.855,0.726,0.433,0.761,0.738,0.703,0.152,0.785,0.738,0.457,0.504,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.303,0.245,0.711,0.839,0.152,0.793,0.559,0.245,0.117,0.21,0.303,0.583,0.758,0.594,0.478,0.583,0.711,0.618,0.594,0.478,0.385,0.117,0.256,0.268,0.373,0.618,0.594,0.571,0.548,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,July,8,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.269,0.047,0.761,0.773,0.258,0.234,0.082,0.351,0.398,0.386,0.152,0.363,0.316,0.316,0.574,0.703,0.679,0.351,0.269,0.785,0.761,0.726,0.738,0.773,0.714,0.082,0.703,0.293,0.433,0.141,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117,0.198,0.28,0.711,0.676,0.117,0.711,0.618,0.221,0.35,0.186,0.28,0.594,0.361,0.478,0.466,0.163,0.618,0.559,0.478,0.256,0.42,0.361,0.14,0.128,0.361,0.385,0.583,0.594,0.49,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,July,9,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.667,0.187,0.293,0.504,0.375,0.164,0.222,0.304,0.281,0.34,0.082,0.059,0.304,0.492,0.515,0.621,0.574,0.527,0.691,0.738,0.621,0.55,0.585,0.679,0.55,0.164,0.738,0.504,0.351,0.129,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.07,0.152,0.653,0.583,0.105,0.653,0.291,0.361,0.443,0.431,0.361,0.524,0.361,0.361,0.093,0.594,0.711,0.641,0.641,0.49,0.256,0.385,0.221,0.256,0.256,0.233,0.396,0.606,0.618,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,July,10,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.258,0.351,0.176,0.222,0.082,0.105,0.269,0.246,0.152,0.222,0.047,0.012,0.222,0.398,0.082,0.246,0.504,0.48,0.55,0.597,0.152,0.269,0.562,0.703,0.386,0.141,0.492,0.597,0.492,0.105,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,0.035,0.058,0.21,0.14,0.117,0.093,0.233,0.233,0.105,0.396,0.291,0.163,0.245,0.221,0.21,0.256,0.291,0.198,0.152,0.175,0.291,0.128,0.186,0.14,0.21,0.128,0.361,0.361,0.42,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,July,11,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.141,0.34,0.152,0.176,0.234,0.445,0.258,0.152,0.222,0.141,0.023,0.012,0.316,0.164,0.129,0.199,0.316,0.304,0.621,0.363,0.176,0.199,0.398,0.386,0.246,0.199,0.386,0.176,0.246,0.152,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117,0.082,0.035,0.117,0.105,0.082,0.047,0.221,0.221,0.105,0.245,0.128,0.21,0.186,0.186,0.14,0.221,0.245,0.175,0.163,0.198,0.198,0.221,0.105,0.117,0.082,0.117,0.198,0.128,0.245,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
